docid,source,sourcetype,target,targettype,type
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Chatgpt,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Scientific Research,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Hallucinations,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Domain-Specific Knowledge,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Explainability,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Traceability,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Graphrag,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Retrieval-Augmented Generation (Rag),Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Alzheimer'S Disease,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Alzheimer'S Disease Research,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Biomedical Domains,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Gpt-4O,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Knowledge Base,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Database,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Expert Questions,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Quality,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Interface,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Knowledge Graphs,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Contextual Information,Topic,COVERS
24,Addressing Accuracy And Hallucination Of Llms In Alzheimer'S Disease Research Through Knowledge Graphs,Paper,Accuracy,Topic,COVERS
24,Graphrag,Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
24,Gpt-4O,Topic,Large Language Model (Llm),Topic,RELATED_TO
24,Chatgpt,Topic,Chatbots,Topic,RELATED_TO
24,Large Language Model (Llm),Topic,Chatbots,Topic,RELATED_TO
24,Alzheimer'S Disease,Topic,Biomedical Domains,Topic,RELATED_TO
24,Alzheimer'S Disease Research,Topic,Alzheimer'S Disease,Topic,RELATED_TO
24,Knowledge Graphs,Topic,Graphrag,Topic,RELATED_TO
24,Traceability,Topic,Explainability,Topic,RELATED_TO
24,Hallucinations,Topic,Accuracy,Topic,RELATED_TO
24,Knowledge Base,Topic,Database,Topic,RELATED_TO
24,Expert Questions,Topic,Alzheimer'S Disease,Topic,RELATED_TO
24,Graphrag,Topic,Knowledge Base,Topic,RELATED_TO
24,Domain-Specific Knowledge,Topic,Contextual Information,Topic,RELATED_TO
24,Scientific Research,Topic,Alzheimer'S Disease Research,Topic,RELATED_TO
25,Deyu Zou,Author,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,AUTHORED
25,Yongqiang Chen,Author,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,AUTHORED
25,Mufei Li,Author,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,AUTHORED
25,Siqi Miao,Author,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,AUTHORED
25,Chenxi Liu,Author,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,AUTHORED
25,Bo Han,Author,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,AUTHORED
25,James Cheng,Author,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,AUTHORED
25,Pan Li,Author,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,AUTHORED
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Graph-Based Retrieval-Augmented Generation (Rag),Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Large Language Models (Llms),Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Knowledge Graphs (Kgs),Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Weak Retriever,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Weak Supervision,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Spurious Signals,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Refined Graph-Based Rag (Reg),Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Llm Feedback,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Structure-Aware Reorganization Module,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Evidence Chains,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Prominent Benchmarks,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Llm Backbones,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Out-Of-Distribution Kgs,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Reasoning-Based Llms,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Reasoning Token Cost,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,Performance,Topic,COVERS
25,Weak-To-Strong Graphrag: Aligning Weak Retrievers With Large Language Models For Graph-Based Retrieval Augmented Generation,Paper,State-Of-The-Art Performance,Topic,COVERS
25,Refined Graph-Based Rag (Reg),Topic,Llm Feedback,Topic,INCLUDES
25,Refined Graph-Based Rag (Reg),Topic,Structure-Aware Reorganization Module,Topic,INCLUDES
25,Structure-Aware Reorganization Module,Topic,Evidence Chains,Topic,RELATED_TO
25,Graph-Based Retrieval-Augmented Generation (Rag),Topic,Large Language Models (Llms),Topic,RELATED_TO
25,Graph-Based Retrieval-Augmented Generation (Rag),Topic,Knowledge Graphs (Kgs),Topic,RELATED_TO
25,Weak Retriever,Topic,Weak Supervision,Topic,RELATED_TO
25,Weak Retriever,Topic,Spurious Signals,Topic,RELATED_TO
25,Refined Graph-Based Rag (Reg),Topic,Graph-Based Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
25,Refined Graph-Based Rag (Reg),Topic,Reasoning-Based Llms,Topic,RELATED_TO
25,Refined Graph-Based Rag (Reg),Topic,Reasoning Token Cost,Topic,RELATED_TO
25,Refined Graph-Based Rag (Reg),Topic,Performance,Topic,RELATED_TO
26,Vaibhav Chaudhary,Author,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,AUTHORED
26,Neha Soni,Author,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,AUTHORED
26,Narotam Singh,Author,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,AUTHORED
26,Amita Kapoor,Author,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,AUTHORED
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Knowledge Graphs,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Relational Triplets,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Knowledge Graph Triplets,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Question Answering,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Retrieval Augmented Generation,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Large Language Models,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Spacy,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Stanford Corenlp-Openie,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Graphrag,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Open Source Technologies,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Reasoning Abilities,Topic,COVERS
26,Fusing Knowledge And Language: A Comparative Study Of Knowledge Graph-Based Question Answering With Llms,Paper,Llm-Based Question Answering,Topic,COVERS
27,Yang Xiong,Author,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,AUTHORED
27,Ruichen Zhang,Author,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,AUTHORED
27,Yinqiu Liu,Author,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,AUTHORED
27,Dusit Niyato,Author,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,AUTHORED
27,Zehui Xiong,Author,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,AUTHORED
27,Ying-Chang Liang,Author,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,AUTHORED
27,Shiwen Mao,Author,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,AUTHORED
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Next-Generation Networking Technologies,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Modern Communication Systems,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Network Optimizations,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Large Language Models (Llms),Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Retrieval Augmented Generation (Rag),Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Knowledge Graphs,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Intent-Driven Networks (Idns),Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Spectrum Knowledge Maps,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Graphrag,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Channel Gain Prediction,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Robust Updates,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Mitigation Of Hallucination,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Enhanced Security Measures,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Wireless Networks,Topic,COVERS
27,When Graph Meets Retrieval Augmented Generation For Wireless Networks: A Tutorial And Case Study,Paper,Networking,Topic,COVERS
27,Knowledge Graphs,Topic,Retrieval Augmented Generation (Rag),Topic,RELATED_TO
27,Graphrag,Topic,Knowledge Graphs,Topic,RELATED_TO
27,Graphrag,Topic,Retrieval Augmented Generation (Rag),Topic,RELATED_TO
27,Graphrag,Topic,Wireless Networks,Topic,RELATED_TO
27,Retrieval Augmented Generation (Rag),Topic,Large Language Models (Llms),Topic,RELATED_TO
27,Intent-Driven Networks (Idns),Topic,Networking,Topic,RELATED_TO
27,Spectrum Knowledge Maps,Topic,Networking,Topic,RELATED_TO
27,Channel Gain Prediction,Topic,Wireless Networks,Topic,RELATED_TO
27,Robust Updates,Topic,Graphrag,Topic,RELATED_TO
27,Mitigation Of Hallucination,Topic,Graphrag,Topic,RELATED_TO
27,Enhanced Security Measures,Topic,Graphrag,Topic,RELATED_TO
27,Next-Generation Networking Technologies,Topic,Networking,Topic,RELATED_TO
27,Network Optimizations,Topic,Networking,Topic,RELATED_TO
28,Amay Jain,Author,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,AUTHORED
28,Liu Cui,Author,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,AUTHORED
28,Si Chen,Author,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,AUTHORED
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Eduscopeqa,Topic,INCLUDES
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Large Language Models,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Chatgpt,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Classrooms,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Outdated Or Fabricated Information,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Students,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Retrieval Augmented Generation (Rag),Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,External Resources,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Vector-Based Retrieval,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Graph-Based Retrieval,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Classroom Question Answering (Qa),Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Pedagogical Factors,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Educational Disciplines,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Question Types,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Practical Deployment Costs,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Academic Subjects,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Educational Query Types,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Specific Facts,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Thematic Discussions,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Systematically Altered Textbooks,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Latent Knowledge,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Openai Vector Search Rag,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Low-Cost Generalist,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Quick Fact Retrieval,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Graphrag,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Graphrag Global,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Pedagogically Rich Answers,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Thematic Queries,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Graphrag Local,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,"Dense, Altered Textbooks",Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Corpus Integrity,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,10-20X Higher Resource Usage,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Dynamic Branching Framework,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Fidelity,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Efficiency,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Educators,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,System Designers,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Rag-Augmented Llms,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,Learning Environments,Topic,COVERS
28,Aligning Llms For The Classroom With Knowledge-Based Retrieval -- A Comparative Rag Study,Paper,System Alignment,Topic,COVERS
28,Retrieval Augmented Generation (Rag),Topic,External Resources,Topic,RELATED_TO
28,Retrieval Augmented Generation (Rag),Topic,Large Language Models,Topic,RELATED_TO
28,Retrieval Augmented Generation (Rag),Topic,Reliability,Topic,RELATED_TO
28,Vector-Based Retrieval,Topic,Retrieval Augmented Generation (Rag),Topic,RELATED_TO
28,Graph-Based Retrieval,Topic,Retrieval Augmented Generation (Rag),Topic,RELATED_TO
28,Openai Vector Search Rag,Topic,Vector-Based Retrieval,Topic,RELATED_TO
28,Graphrag,Topic,Graph-Based Retrieval,Topic,RELATED_TO
28,Graphrag Global,Topic,Graphrag,Topic,RELATED_TO
28,Graphrag Local,Topic,Graphrag,Topic,RELATED_TO
28,Classroom Question Answering (Qa),Topic,Classrooms,Topic,RELATED_TO
28,Outdated Or Fabricated Information,Topic,Students,Topic,RELATED_TO
28,Systematically Altered Textbooks,Topic,Latent Knowledge,Topic,RELATED_TO
28,System Alignment,Topic,Systematically Altered Textbooks,Topic,RELATED_TO
28,Dynamic Branching Framework,Topic,Vector-Based Retrieval,Topic,RELATED_TO
28,Dynamic Branching Framework,Topic,Graph-Based Retrieval,Topic,RELATED_TO
28,Dynamic Branching Framework,Topic,Fidelity,Topic,RELATED_TO
28,Dynamic Branching Framework,Topic,Efficiency,Topic,RELATED_TO
28,Quick Fact Retrieval,Topic,Openai Vector Search Rag,Topic,RELATED_TO
28,Low-Cost Generalist,Topic,Openai Vector Search Rag,Topic,RELATED_TO
28,Thematic Queries,Topic,Graphrag Global,Topic,RELATED_TO
28,Pedagogically Rich Answers,Topic,Graphrag Global,Topic,RELATED_TO
28,"Dense, Altered Textbooks",Topic,Graphrag Local,Topic,RELATED_TO
28,Corpus Integrity,Topic,"Dense, Altered Textbooks",Topic,RELATED_TO
28,Academic Subjects,Topic,Eduscopeqa,Topic,RELATED_TO
28,Educational Query Types,Topic,Specific Facts,Topic,RELATED_TO
28,Educational Query Types,Topic,Thematic Discussions,Topic,RELATED_TO
28,Classroom Question Answering (Qa),Topic,Educational Query Types,Topic,RELATED_TO
28,Educators,Topic,Rag-Augmented Llms,Topic,RELATED_TO
28,System Designers,Topic,Rag-Augmented Llms,Topic,RELATED_TO
28,Rag-Augmented Llms,Topic,Learning Environments,Topic,RELATED_TO
28,10-20X Higher Resource Usage,Topic,Graphrag,Topic,RELATED_TO
28,Pedagogical Factors,Topic,Educational Disciplines,Topic,RELATED_TO
28,Pedagogical Factors,Topic,Question Types,Topic,RELATED_TO
28,Pedagogical Factors,Topic,Practical Deployment Costs,Topic,RELATED_TO
29,Yibo Zhao,Author,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,AUTHORED
29,Jiapeng Zhu,Author,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,AUTHORED
29,Ye Guo,Author,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,AUTHORED
29,Kangkang He,Author,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,AUTHORED
29,Xiang Li,Author,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,AUTHORED
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,E^2Graphrag,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Graph-Based Rag,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Graphrag,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Lightrag,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Hierarchical Entity Graphs,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Inefficiency,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Manually Pre-Defined Query Modes,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Summary Tree,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Large Language Models,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Entity Graph,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Spacy,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Document Chunks,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Bidirectional Indexes,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Entities,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Chunks,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Many-To-Many Relationships,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Local Retrieval,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Global Retrieval,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Adaptive Retrieval Strategy,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Graph Structure,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Indexing,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Retrieval,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Qa Performance,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Efficiency,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Effectiveness,Topic,COVERS
29,E^2Graphrag: Streamlining Graph-Based Rag For High Efficiency And Effectiveness,Paper,Knowledge Base,Topic,COVERS
29,E^2Graphrag,Topic,Graph-Based Rag,Topic,RELATED_TO
29,E^2Graphrag,Topic,Graphrag,Topic,RELATED_TO
29,E^2Graphrag,Topic,Lightrag,Topic,RELATED_TO
29,Summary Tree,Topic,Large Language Models,Topic,RELATED_TO
29,Entity Graph,Topic,Spacy,Topic,RELATED_TO
29,Bidirectional Indexes,Topic,Entities,Topic,RELATED_TO
29,Bidirectional Indexes,Topic,Chunks,Topic,RELATED_TO
29,Local Retrieval,Topic,Global Retrieval,Topic,RELATED_TO
29,Adaptive Retrieval Strategy,Topic,Graph Structure,Topic,RELATED_TO
29,Hierarchical Entity Graphs,Topic,Knowledge Base,Topic,RELATED_TO
29,Many-To-Many Relationships,Topic,Entities,Topic,RELATED_TO
29,Many-To-Many Relationships,Topic,Chunks,Topic,RELATED_TO
29,Entity Graph,Topic,Document Chunks,Topic,RELATED_TO
29,Summary Tree,Topic,Document Chunks,Topic,RELATED_TO
29,Adaptive Retrieval Strategy,Topic,Local Retrieval,Topic,RELATED_TO
29,Adaptive Retrieval Strategy,Topic,Global Retrieval,Topic,RELATED_TO
29,E^2Graphrag,Topic,Efficiency,Topic,RELATED_TO
29,E^2Graphrag,Topic,Effectiveness,Topic,RELATED_TO
29,Indexing,Topic,Retrieval,Topic,RELATED_TO
